bedrooms,square_footage,distance_to_city_center,sea_view,price
4,993,17.645998659362807,0,124111.42744484934
4,1301,6.277299851235961,0,192230.65782150932
4,1787,17.177524113474043,0,213916.79174266086
1,1936,1.0063176162892988,0,263254.5297788684
2,913,1.336068382651887,1,179777.15515977002
4,2045,12.448510113014434,0,303471.8549683321
2,1746,7.93116616374606,0,257591.24274092301
2,1630,8.342755982023796,0,214455.9540389828
3,2467,11.724380722898767,1,301827.24061547255
1,2087,4.6438666562453506,1,292635.6749215105
4,1724,5.023351662644089,0,224897.04762361216
3,854,10.207430153358429,1,192426.8159685933
3,2466,15.330817342533399,1,281837.79180295113
4,1599,12.770457276744166,1,281246.36382414465
2,1577,6.649745916499939,1,242264.68511048603
3,2281,9.176406372669502,1,287327.9607519273
2,961,4.242630412449969,1,183501.0997545963
1,2203,2.4179664724045526,1,317757.41166199633
2,886,15.871224774138835,0,149422.5502131432
1,854,6.042360774575697,0,103422.77270439098
2,2299,4.377561369173716,1,296811.83995764476
3,2001,14.140743055817067,0,278858.2725887513
3,2214,12.742981811456534,0,288604.7855902757
1,2172,13.030602894255818,1,290885.16083042044
4,1831,5.348997492085658,0,263140.8153638716
1,1632,5.420265232690939,1,250996.2494329914
1,1112,5.195249965927143,1,200424.40810173046
2,1558,4.301299317583595,1,220337.95581917578
2,1242,13.45874977867147,0,171381.70125441375
1,1127,17.112301819738626,0,137556.9564962089
3,1877,14.762031923856563,0,240793.18084318316
2,1560,16.04977904145032,0,233332.7305966877
4,2062,8.691170152618795,1,277663.71913599764
2,2052,13.427440112067965,1,291424.4969866141
2,1378,7.730488568450716,0,214489.23141729098
4,1874,10.98458781740416,1,271548.95374467474
1,2432,10.151062084162383,1,327985.8262772972
4,2427,4.360855757733233,0,268923.9786381155
1,1806,8.354496446376984,1,248625.95254114893
1,2087,19.31262323416467,0,303188.84174701426
1,2241,5.723024896583899,1,299337.4560702138
4,895,3.5422709893102855,0,180405.89913458662
1,1911,8.953031810854771,1,251414.20329264845
3,1901,16.016416981342815,1,273687.1575333622
4,2111,12.060816365819473,0,260676.83943187236
3,1943,13.938521717526646,0,264008.9545612544
1,1613,4.604202115318866,0,231802.27441886184
2,1290,12.760015667146709,0,198029.32974759137
1,1251,7.146507503318001,1,219810.2966266196
3,2323,16.851763953140583,1,311362.42220612377
3,964,12.956677314203988,0,149967.77130382846
4,981,4.778269277730622,1,136525.27449334587
2,1268,2.227716917037637,0,191282.87716181012
4,1709,1.810030976453622,0,226448.69733302997
3,1534,8.056762785352674,1,226970.08664142567
1,1622,6.051171596431956,1,231709.23768912905
2,1743,13.275712345787653,0,230800.26494601803
1,806,10.487342864593748,0,131418.9488023385
1,1129,6.054366282102234,0,155666.50636978503
2,1574,3.8355177810533463,1,234709.53650501004
4,2496,3.416795491061542,1,332191.58012418984
1,950,17.428547450667935,1,158602.91543761035
3,1908,5.6260813996924774,1,256498.32931609842
1,946,13.382502310308398,0,147498.81612985683
2,2447,16.40303263173906,0,303597.7824634052
2,2204,12.667544912509985,0,274770.06306453963
2,1714,17.33173940129197,0,243860.29369377386
4,2371,8.455480709041016,0,259480.4000404443
1,2108,19.16822162233002,0,241183.36684436267
4,1499,3.529755079383842,1,226736.26552476347
4,881,2.940841063493224,1,148716.70357519083
2,1313,13.515150777941427,0,206342.42150444695
2,1614,18.913791686851972,0,244852.914895197
4,1508,16.368785771090234,1,234859.33641400334
1,2346,2.451920329322977,1,284686.4618391779
3,1545,6.307986564759611,1,249645.863606921
4,1822,18.67605881191865,1,266716.0826489658
1,2209,5.808110223214906,0,244365.33566106512
2,1506,15.842238051951465,0,181150.72606467205
2,1270,16.67751172264537,0,216277.69165549558
1,1942,10.413589965758653,0,276729.5132481039
3,1195,8.340629287117995,0,124227.45180163409
2,2355,9.552364215975434,1,283720.3642028302
2,1060,5.3123291929419185,0,182073.27450890405
2,1604,17.89842740644804,1,239579.36193536306
1,1733,9.5617734778654,0,242417.87244877455
4,2079,17.766729368665896,0,266744.30976237106
2,1704,3.0081761182192075,0,235593.93786053368
4,2049,19.777230149002495,0,266105.2860078099
3,1876,9.422188661428747,0,234458.92919557504
2,1739,1.908785587488004,1,266629.26939204015
2,2323,1.7224151165116433,1,307802.29987876874
3,2329,15.177937892154933,1,324436.74327094876
2,1653,13.521675149869935,0,225809.7960741503
4,2187,16.240480604424164,0,268293.1024312158
1,2103,3.0019831451033134,1,314268.7777996955
4,1392,1.6758464736754186,0,198337.288331991
1,1513,10.663006499503991,0,199830.53036230896
1,1981,8.36430939817262,1,298148.74410546065
4,1431,9.77699179674816,0,172772.02042079493
4,858,19.840179768535204,1,211645.7629001873
4,927,19.444249195742735,0,150039.1294446028
4,1535,18.903992403790664,1,208791.7120542278
3,1520,15.893010858585804,0,248965.3323984442
2,1938,7.741985844880918,0,239007.64066098465
1,2032,8.83048767499266,1,282780.1352346089
4,1325,11.442704830659565,0,203775.16724411905
4,1320,16.78015467169196,0,215273.52788904888
4,1351,2.3055438178470875,1,213448.26318335484
3,1036,9.061640831812873,0,146084.5122493057
4,2104,2.569735605726105,1,287264.7182695429
4,2182,10.77849414489672,0,266402.93616581394
4,2024,18.07911565611847,0,267619.7913553497
2,2101,15.86721356671482,0,301196.59769849456
3,2058,5.329005933319089,0,274483.0067995354
4,1293,19.543826142377057,1,214404.8418331553
1,803,13.67965756288214,0,152209.64543356787
1,1465,1.1981262885506583,1,233600.67618245905
1,1241,5.852856209019171,0,155768.9460451351
3,828,5.953552698478414,0,137511.23057355316
3,1932,2.315831819431339,0,296508.46909636597
1,1409,19.23670384344265,0,225074.77162235865
4,1604,10.08685059694255,1,226574.71411524728
3,874,18.020477350065757,1,155246.08075268046
1,1637,7.122094565447939,1,224830.53281921192
1,1969,3.3794378382237156,1,286216.11792435305
4,927,10.012386088218063,0,181059.01146643338
2,841,3.165176059572026,1,167925.92891938717
3,2179,10.234294556573259,1,297060.394275663
4,840,18.485646443168747,0,135559.71606892894
1,1733,10.894594694850042,0,235634.76025909555
1,833,12.713494811006585,0,123554.3130035791
4,1840,3.9761303025023578,0,198472.75420702642
3,1976,1.8309768917194202,1,302152.00224810874
2,1797,3.1053512814163335,1,231736.42223346597
2,2201,12.372099938002947,0,270389.4024956151
1,1387,2.8052222808537888,0,203529.7601530127
3,2422,8.143864908884916,0,325861.26984136354
2,2452,11.451746868704964,1,326668.4864827249
3,1141,8.384403173967094,1,165317.98183376697
3,826,4.109992227840728,0,129528.06712008933
1,2110,6.202034842768024,0,250831.3093208824
2,1445,18.638033124122963,1,223654.79601263505
4,1530,13.843663236140753,0,235761.5210434631
1,967,10.424908934917845,0,101464.68254606123
2,1409,1.241582909750977,1,203892.9948543257
2,1067,19.855892609299932,0,157546.95357690958
2,1620,13.757643762998221,1,214343.5949835863
2,1254,7.021527069553954,0,191220.5784097693
2,1705,17.706104539958925,0,201653.5348324585
3,2224,5.910200785544544,1,270257.2148068458
1,1721,11.33631500447228,1,265089.5417826484
3,1780,13.085344510866676,0,265454.0996346867
4,2299,5.200204057620841,1,302178.1666565712
2,1501,19.589548297211323,0,186146.8517688203
1,1433,15.215646213600953,0,187096.74127123546
2,2381,11.598451284710329,1,334659.26458725607
1,2399,4.431297365330717,0,294744.41349593323
3,929,2.0233059329624963,0,142790.8774288428
1,1819,7.0811368178986855,1,262001.56260721225
4,2186,15.310559382354654,1,296702.0808206685
4,1618,6.117294667738476,0,246972.8932870536
1,1492,11.251568189414597,1,210142.91880083526
1,2115,14.83099635788412,1,271936.3158422378
1,2194,3.0509305782828227,1,263556.39492776827
1,1593,14.020662306201594,1,225810.578438587
4,828,2.7455468664908493,0,113533.26393992234
2,948,19.337465100412935,0,159430.24272326095
1,2119,10.279488471233853,0,267758.6915461198
1,810,3.8628460464876704,1,131649.9130218843
4,2335,7.505289084637384,1,320235.4317228782
4,1475,8.854912536609968,1,253463.71361090246
3,1936,15.40551521045421,1,279359.5245786476
1,986,15.125051935455577,1,125592.56230861833
3,1606,12.62686960140929,1,277556.05421410676
4,1543,3.012683538611366,1,241944.81115072686
4,2050,3.879818060165798,0,297268.2740938519
2,2133,2.781381492265576,0,287105.1624691295
1,897,11.966282882463451,1,191793.44981864293
3,854,17.665630388716675,1,169238.15306638004
4,1422,9.242209732840664,1,212775.18462262367
4,1463,4.056115305197178,0,206997.68140724182
3,1557,11.602804177830373,0,198225.70048398437
2,1205,16.423292120448487,1,207989.2630782289
4,868,15.09252916874567,1,113010.53943735862
1,2135,17.747564813825406,0,273532.42731120094
4,2112,6.280139847728488,0,292433.5923259069
1,2371,4.685123478087722,0,291628.73331762315
3,1550,17.716513232896837,0,249307.9113770682
1,1971,13.493645942782438,1,268871.91521441913
3,2290,6.907649670143529,0,303406.8430948283
1,2067,15.104612960877674,0,246986.90500697153
3,2314,16.48724930512699,1,329782.75704367104
1,1757,12.684586566481515,0,236994.1914477971
2,2330,14.069798087718388,0,286239.88912700466
1,1164,8.12993818441066,0,119287.32679091694
1,1281,11.235217679517742,1,198930.07332364787
2,1000,10.959024243797083,0,160348.57250749474
4,953,17.112908031484665,1,191630.6427201407
4,2273,16.95931562536147,1,338198.6537946621
1,2324,16.82092891759382,0,331811.1184861151
2,872,1.20960067098685,0,163330.14719795313
1,1512,15.241364204908876,0,197878.87559637055
3,1095,15.414851412109092,0,162011.34391569978
3,1840,13.889197634247695,1,276622.9082379975
1,2464,15.369028499937599,0,314776.80344692484
4,2040,16.997437058437466,0,296265.63771704596
4,860,9.936062027933927,0,191755.8193881652
1,1738,10.538954056280495,1,294713.0809301047
1,2439,3.3695670813164194,0,325763.54753662506
3,841,8.322141777899875,0,149719.12386780788
4,824,13.223938418323902,1,187198.47046807883
1,1862,15.827595746798217,1,297642.61814796703
3,930,5.126972856133,0,143517.47848296614
4,2321,3.6186350840254726,0,274456.09809183754
2,2052,13.597798085509352,0,247250.47904132117
3,907,1.035717786973302,0,124590.16422458057
4,971,4.3890791018392665,0,122854.63309905582
4,2258,1.552356226535121,1,302774.21229562216
3,2301,4.170817239242547,1,283090.35259785864
2,901,4.445066318584599,0,127252.08947658466
3,1665,8.36579830025749,0,235608.0103336633
4,1323,8.644215369044563,1,211454.28900959247
1,1074,17.61098694159452,0,175097.99228347075
1,2436,10.69208453747768,0,326549.01750658045
3,1867,14.74469054663344,0,262262.94344413263
4,1616,2.9786098004854615,0,244667.03652929602
1,1756,5.283336353810183,0,230141.19807246648
4,1840,14.35592537859486,1,294613.7745155453
3,1129,2.0032752489020336,0,171996.37291160022
1,2392,10.245355582631309,0,297996.80301321973
4,2320,12.388010347595744,0,318624.529299328
1,811,12.44076723699714,1,140177.31003463268
3,2141,1.4357234140927986,1,326189.8730578959
4,2415,7.120052080354524,1,310618.02563943155
1,1015,13.093322369933926,1,153984.50175398053
3,1138,3.8309949868356252,0,179685.53653453506
1,1460,14.212897318233011,1,215860.0184567513
1,1904,15.172578967459817,0,288802.43132195494
2,2308,19.65741461847676,0,282570.69093353546
2,1173,4.986997902271779,1,196682.47729817513
3,1775,16.677482685656187,1,228226.87503326603
2,1509,10.885634961454427,1,243201.10237867665
3,2023,8.095789326739295,1,261700.09314619153
2,2360,3.325158389178381,1,322129.0730012412
1,1265,14.974606523263214,0,175720.39846751437
3,1912,5.481294383730055,1,223901.95345740902
3,2091,8.05701803558787,1,286652.3108246716
1,2478,2.18830231105,1,320922.72149709373
3,2394,16.225971400570863,0,316034.41717273765
3,1288,15.565181955461224,1,238602.6024145147
2,2361,14.938700770803937,0,332417.538583738
3,846,6.689426699345846,1,176127.79761909065
4,2111,4.296121411053187,1,290020.444546845
1,1577,13.113512024934366,0,186010.08422215786
2,1839,10.42716129815117,1,263753.99938887573
2,1510,4.38679687118819,0,208092.20183437277
4,1200,14.03231414994741,0,174243.35188185316
1,1780,19.83140220460477,0,250875.05411431854
1,1909,15.197172167098715,1,291236.7003031921
2,1049,15.059741347026623,1,166661.7920629396
3,1190,19.055942305681242,1,182748.28406885127
2,1134,4.855790983923141,0,163642.05525642898
1,1428,11.745449333507366,1,206668.14085259524
4,2342,19.613287585643786,0,262381.5797456247
2,936,4.140588108433317,1,146338.4393277576
1,1682,14.3047872294459,0,201005.97067397414
2,1487,12.130392773466138,0,229534.20654709614
3,2321,12.143102751585433,0,323128.0914959783
2,1626,14.255741922881427,1,218419.201815549
2,1526,18.662721534638,0,223452.83103006124
1,2300,15.869056857175421,0,305704.85691798275
1,1393,2.06658596490799,0,160787.91724925672
1,2046,17.201832377638514,0,266720.49513239926
2,1789,5.28528526858892,0,282812.965941225
3,1171,8.161369129991067,0,185623.62189214813
4,1734,9.772923458635262,1,244580.45090266704
4,1794,10.137214014308324,1,244464.87650278996
1,1201,9.268427585851779,0,134584.982098508
1,2266,18.809712590101423,1,315714.32941738534
2,2313,14.414361145616468,1,348063.51631789457
4,1414,12.992242273177421,0,182825.2460486303
1,2096,1.9469985278758895,0,222161.8056735967
3,2349,18.17435327494712,0,281602.6930104091
3,1982,18.27841364815953,1,295871.2017436439
1,1975,15.824048205171945,0,247142.02400614426
1,1794,1.133554872458764,1,233857.4155779676
4,1419,2.088324770474844,0,194527.2606863946
4,987,5.279250343101305,1,177133.64011490776
2,1921,3.4956387547532275,0,216680.01656194273
4,930,8.577884564370859,0,144143.26834344896
3,1604,18.529838103668002,1,230619.56677338723
3,1994,9.969148249742968,1,262466.4871399099
1,1735,1.2546499022111466,1,224086.59156327663
4,1785,6.372168101996478,1,271711.2411468942
2,982,1.8473032590862692,1,156835.91305358257
3,1782,1.6894648296565409,1,210045.82669856257
3,1163,6.238677208815493,0,175605.2950439164
2,838,6.236634434899963,1,172022.30667091368
2,2350,15.955405449430478,0,277657.38142039767
3,1296,19.521858402841126,0,179067.67540574123
3,2339,8.052934783909969,1,295845.3929833875
2,2172,9.148850698359734,0,265441.3581205777
3,1781,17.050999289434408,1,279662.50328851363
1,1720,6.094641381814754,1,243066.13724346022
1,2220,3.971254283665511,0,291077.49805517687
2,1521,17.208702844669357,0,191927.71879139962
4,1984,1.8835111423612445,1,262867.9471795609
2,815,12.774289363788899,1,177567.4209988406
2,1292,11.677864101869329,0,169526.8240824095
4,2249,7.572488502532191,0,300128.97346943675
4,1931,6.98860090084982,0,235226.61863052213
4,1693,15.665296797450804,0,221899.39809755702
1,2273,2.6420676044883833,1,332324.28554922267
3,1110,5.498901876916323,1,175933.0713951335
1,1538,14.916525904923706,1,234465.17900747454
3,1993,11.41809109080206,1,288237.7739958358
1,1345,3.4317759621381416,0,191046.0609745093
3,1213,17.760576671359143,0,186181.3553134711
1,1050,8.47550908470824,1,178406.95966271943
4,1558,16.729499131121283,1,209319.9653852342
2,1964,15.966547295026464,1,281949.0602495084
1,2097,12.864083482962833,1,271782.6726012483
3,2239,10.395141494606767,1,315512.9150953669
4,2431,19.61146596725338,1,351546.9614626204
1,1862,3.754336375216524,1,222266.02295926795
1,1613,14.777958823471181,1,266465.13596027764
4,828,4.632623327830991,1,148095.15582657463
1,1757,7.426999001314619,0,227094.51505696785
2,1276,6.86527612409071,1,183384.88901179755
1,1117,18.993683767035737,0,175266.1964648434
2,1044,19.379767377977227,0,166026.18135253672
2,1547,4.477293440459816,1,249077.1032260869
4,1496,1.4186680456525795,1,206681.46849022113
1,1071,14.680152753599149,0,197956.12441555777
4,2263,8.941808743539202,0,295265.18609794736
1,2062,2.6879646566637234,1,279663.36186384
1,1176,13.991328005963808,0,171279.97672507208
3,1065,11.357005036953295,1,176947.11357579965
1,1725,19.629819618021013,1,247788.03432088043
4,1720,5.3207804213662,1,249228.42934939257
2,2182,8.675579650204416,0,268957.79061122757
1,1139,11.308370264513036,0,157043.59600210676
3,1188,16.042299780613682,1,201210.33578704088
4,1376,11.427934477681116,0,177788.2048643328
1,802,12.645103056377035,0,143271.88954822347
4,2252,5.296793980208874,0,274587.0562804896
3,1965,17.091455833682637,0,269880.3461014782
3,1175,9.143980392439039,0,192753.47441012907
4,2493,3.678232922913616,0,322112.7276683516
1,1123,13.61957037560293,0,175771.88630885398
2,945,5.105718610520842,1,176349.48372059732
3,1092,2.853687694546695,0,155071.82332490466
1,2488,17.377751259681173,0,321341.6693995075
1,1231,9.743083025280354,0,194081.56872587462
2,1504,15.236390541219752,0,177271.6122001193
3,1748,6.521163636320747,0,236527.52573030564
3,1384,15.95243256343566,0,224638.81243589515
1,1198,3.126782613409076,0,164537.58541460885
1,1616,7.763494102102202,0,204290.8075283735
2,2167,19.58317454149704,1,288694.3180490221
2,1763,16.085804610992113,0,204845.3824489135
3,1963,10.447862675979076,0,254943.61042696776
4,986,7.4557719596758165,0,154127.19478178295
3,860,17.570578300427055,0,149625.82580775954
1,1738,11.352107422605798,1,258095.58613565893
3,2203,15.41007533951311,1,282945.16962612706
4,1509,15.328045926007118,1,235228.00694344443
2,1606,1.3409678928013449,1,240734.45714471527
4,2263,3.3988218730596556,1,289431.57632018917
4,2142,13.532957961500102,1,300568.83894578955
4,2125,4.070776414431558,1,287349.5207349506
2,2167,5.854373548456489,1,277603.3913853606
4,810,18.986121129792537,1,167348.8344945698
4,1885,11.643462909123325,1,259707.51658749732
4,1025,15.263860632987596,1,195273.23579678152
1,1976,11.601634036870157,1,268917.48941705434
4,1363,11.49775868087178,1,187453.56770513472
2,1571,2.78888629238826,1,234434.18285674715
4,2394,7.529600659572958,1,318952.8652864152
4,2407,6.366187075043722,1,293460.35128156864
2,2483,8.423838946658652,0,318122.6417820354
4,2398,16.168539576262237,1,333048.6865108407
2,2133,8.066720690420432,0,250533.75649571206
4,1684,9.582239565401972,1,231198.59376150277
2,2066,8.550246419221015,1,278634.97094901995
4,2316,2.774751467530616,0,269010.33311301254
4,2189,9.380371006764891,1,307598.12920161604
1,2153,4.716576187845785,0,270937.7270804671
1,1930,4.547742619687789,0,223702.72839207918
4,1025,2.7866859842510605,0,138643.92473513974
4,1624,7.77674850869353,1,261242.7577976748
3,1017,15.39215581099893,1,211007.32546380776
